isNode,name,x,y,color,radius,community,from,to
false,564,,,,,,TexasChristian,Nevada
false,565,,,,,,TexasChristian,Northwestern
false,566,,,,,,TexasChristian,ArkansasState
false,567,,,,,,TexasChristian,Navy
false,568,,,,,,TexasChristian,Tulsa
false,569,,,,,,TexasChristian,Rice
false,570,,,,,,TexasChristian,SanJoseState
false,571,,,,,,TexasChristian,FresnoState
false,572,,,,,,TexasChristian,TexasElPaso
false,573,,,,,,TexasChristian,SouthernMethodist
false,574,,,,,,California,Utah
false,575,,,,,,California,Illinois
false,576,,,,,,California,FresnoState
false,577,,,,,,California,WashingtonState
false,578,,,,,,California,ArizonaState
false,579,,,,,,California,UCLA
false,580,,,,,,California,Washington
false,581,,,,,,California,SouthernCalifornia
false,582,,,,,,California,OregonState
false,583,,,,,,California,Oregon
false,584,,,,,,California,Stanford
false,585,,,,,,AlabamaBirmingham,Kansas
false,586,,,,,,AlabamaBirmingham,LouisianaState
false,587,,,,,,AlabamaBirmingham,LouisianaLafayette
false,588,,,,,,AlabamaBirmingham,Louisville
false,589,,,,,,AlabamaBirmingham,Memphis
false,590,,,,,,AlabamaBirmingham,MiddleTennesseeState
false,591,,,,,,AlabamaBirmingham,EastCarolina
false,592,,,,,,AlabamaBirmingham,Cincinnati
false,593,,,,,,AlabamaBirmingham,SouthernMississippi
false,594,,,,,,AlabamaBirmingham,Army
false,595,,,,,,Arkansas,BoiseState
false,596,,,,,,Arkansas,Alabama
false,597,,,,,,Arkansas,Georgia
false,598,,,,,,Arkansas,LouisianaMonroe
false,599,,,,,,Arkansas,SouthCarolina
false,600,,,,,,Arkansas,Auburn
false,601,,,,,,Arkansas,Mississippi
false,602,,,,,,Arkansas,Tennessee
false,603,,,,,,Arkansas,MississippiState
false,604,,,,,,Arkansas,LouisianaState
false,605,,,,,,Hawaii,TexasElPaso
false,606,,,,,,Hawaii,Tulsa
false,607,,,,,,Hawaii,TexasChristian
false,608,,,,,,Hawaii,SouthernMethodist
false,609,,,,,,Hawaii,Rice
false,610,,,,,,Hawaii,SanJoseState
false,611,,,,,,Hawaii,FresnoState
false,612,,,,,,Hawaii,Nevada
false,613,,,,,,Hawaii,LouisianaTech
false,614,,,,,,Hawaii,Wisconsin
false,615,,,,,,Hawaii,NevadaLasVegas
