isNode,name,x,y,color,community,from,to
true,-179,769.281808183865,459.1224952210895,0.9725490212440491/0.6705882549285889/0.11764705926179886,249,,
true,-173,709.9256592987496,304.9295549733707,0.0235294122248888/0.9882352948188782/0.10196078568696976,551,,
true,-176,738.9883295121688,167.76235856255292,0.7568627595901489/0.7176470756530762/0.07058823853731155,664,,
true,-175,713.5260480361876,38.593240911316684,0.0/0.9764705896377563/0.06666667014360428,250,,
true,-192,696.2741668241085,498.3215356363168,0.5490196347236633/0.9176470637321472/0.6941176652908325,750,,
true,-191,876.585288535773,351.4052490820632,0.4941176474094391/0.3607843220233917/0.3921568691730499,338,,
true,-194,858.7060397007104,162.70746152938847,0.0941176488995552/0.4117647111415863/0.5058823823928833,251,,
true,-193,413.8389243127158,308.71547899162255,0.3176470696926117/0.42352941632270813/0.3529411852359772,917,,
true,-190,787.0860495659933,115.93718267734397,0.6039215922355652/0.3921568691730499/0.5254902243614197,252,,
true,-189,626.1931059315139,261.48922646231114,0.24705882370471954/0.6235294342041016/0.6509804129600525,78,,
true,-188,477.55249261696514,381.7049296556534,0.49803921580314636/0.8392156958580017/0.843137264251709,253,,
true,-185,659.3762205741257,31.271487173258777,0.95686274766922/0.7647058963775635/0.7176470756530762,254,,
true,-187,813.7901355420518,199.40285536832985,0.9529411792755127/0.2078431397676468/0.03921568766236305,255,,
true,-186,537.1101891068594,471.78344675451433,0.27450981736183167/0.3176470696926117/0.054901961237192154,256,,
true,-199,650.2288569821199,247.62799036676918,0.24705882370471954/0.9686274528503418/0.03529411926865578,527,,
true,-196,760.2026271974573,411.64944264248504,0.7490196228027344/0.9058823585510254/0.1921568661928177,55,,
true,-195,524.199143274989,435.4193634569787,0.30588236451148987/0.6627451181411743/0.4745098054409027,201,,
true,-198,736.6162669224204,273.4892203968142,0.6745098233222961/0.20000000298023224/0.5490196347236633,257,,
true,-197,891.2759934926905,370.859166232386,0.6196078658103943/0.5803921818733215/0.3960784375667572,692,,
true,700,779.4962872200625,619.0133809575664,0.062745101749897/0.13333334028720856/0.9725490212440491,587,,
true,701,1101.0001347561642,257.45060443169905,0.5058823823928833/0.772549033164978/0.4745098054409027,258,,
true,702,852.6118475276849,474.14061720277203,0.7843137383460999/0.1921568661928177/0.9764705896377563,439,,
true,703,794.6392548731055,321.74090225617147,0.8784313797950745/0.7019608020782471/0.7960784435272217,596,,
true,704,809.3703277278979,364.88578156330686,0.9019607901573181/0.6431372761726379/0.6549019813537598,259,,
true,705,755.659935591866,418.5704896307735,0.3137255012989044/0.15294118225574493/0.43921568989753723,881,,
true,706,986.4567118715644,188.8223676865447,0.2235294133424759/0.12941177189350128/0.09019608050584793,260,,
true,707,1043.7882191881843,241.0607901659188,0.2862745225429535/0.0117647061124444/0.08235294371843338,261,,
true,708,1090.8634218697866,276.2290713532683,0.5843137502670288/0.529411792755127/0.38823530077934265,262,,
true,709,802.1662887224963,299.8535595917393,0.8392156958580017/0.6274510025978088/0.615686297416687,837,,
true,710,649.26045449731,306.6096117089851,0.8274509906768799/0.0117647061124444/0.9215686321258545,833,,
true,711,762.6513796663929,429.3249775552393,0.9215686321258545/0.07450980693101883/0.9490196108818054,367,,
true,712,975.5239100117221,253.57616791661388,0.7058823704719543/0.615686297416687/0.5921568870544434,483,,
true,713,602.125366395671,522.5597013353232,0.3803921639919281/0.07450980693101883/0.3137255012989044,138,,
true,714,1069.3374306126605,265.15919566564514,0.40392157435417175/0.7568627595901489/0.47058823704719543,263,,
true,715,385.4851410430503,377.5523193718236,0.7254902124404907/0.9450980424880981/0.7764706015586853,188,,
true,716,969.1367518063761,527.859058174917,0.12941177189350128/0.5215686559677124/0.34117648005485535,507,,
true,717,1095.9952731142057,239.96962739172653,0.9882352948188782/0.9333333373069763/0.5803921818733215,264,,
true,718,1109.7280317707643,234.97115793630988,0.8588235378265381/0.8784313797950745/0.8980392217636108,265,,
true,719,1014.8364082939993,433.23227993138113,0.13725490868091583/0.13725490868091583/0.929411768913269,290,,
true,720,865.6580867272868,367.295969963948,0.5607843399047852/0.8627451062202454/0.5529412031173706,427,,
true,721,505.8111094542376,567.615641218544,0.019607843831181526/0.12941177189350128/0.14509804546833038,797,,
true,722,1021.0590090246877,346.22296293477916,0.16862745583057404/0.2823529541492462/0.06666667014360428,266,,
true,723,956.8587804148918,367.6197397227929,0.6039215922355652/0.2666666805744171/0.5803921818733215,267,,
true,724,822.7312064673133,282.2183710514473,0.5254902243614197/0.21960784494876862/0.13725490868091583,246,,
true,725,1018.6326507340609,257.51642742156207,0.6666666865348816/0.5921568870544434/0.47843137383461,268,,
true,726,910.3785056983866,660.0126036872816,0.26274511218070984/0.16862745583057404/0.16470588743686676,814,,
true,727,1117.0981953008647,250.59994382075627,0.6431372761726379/0.6274510025978088/0.7372549176216125,269,,
true,728,888.2420192977316,128.08663530105252,0.6392157077789307/0.501960813999176/0.545098066329956,22,,
true,729,1061.8825981634102,236.13003104854667,0.9490196108818054/0.0941176488995552/0.800000011920929,270,,
true,730,1076.2666434814932,226.8204588349121,0.21568627655506134/0.03921568766236305/0.12156862765550613,271,,
true,731,1110.2214424457193,267.5165486494022,0.47058823704719543/0.4313725531101227/0.5137255191802979,272,,
true,732,1030.3034883904566,234.51882808089704,0.5490196347236633/0.7921568751335144/0.6274510025978088,273,,
true,733,858.7835725150572,309.0577640494159,0.4156862795352936/0.32156863808631897/0.07450980693101883,773,,
true,734,821.9060358003364,323.4425946145526,0.4156862795352936/0.32156863808631897/0.07450980693101883,773,,
true,735,754.6059419854147,241.98528769704646,0.6039215922355652/0.5960784554481506/0.8235294222831726,474,,
true,736,999.4395320393885,238.2739621488885,0.40784314274787903/0.7921568751335144/0.6705882549285889,304,,
true,737,942.3938408740219,430.55927571341584,0.7490196228027344/0.48235294222831726/0.3686274588108063,319,,
true,738,802.490592311575,475.74386782197075,0.3843137323856354/0.364705890417099/0.16470588743686676,282,,
true,739,1060.1205037750888,201.028523413283,0.9019607901573181/0.772549033164978/0.7372549176216125,274,,
true,740,1096.8313270298206,223.29310151752662,0.0784313753247261/0.7843137383460999/0.10196078568696976,275,,
true,741,1079.4071081979341,240.50072992525506,0.3019607961177826/0.20392157137393951/0.0470588244497776,276,,
true,742,1098.061134125901,207.7849543777915,0.3137255012989044/0.18039216101169586/0.18039216101169586,277,,
true,743,570.7339306685324,483.9016307027851,0.6274510025978088/0.8352941274642944/0.501960813999176,386,,
true,744,770.8909937898408,422.5015074150528,0.40784314274787903/0.3803921639919281/0.29019609093666077,211,,
true,745,995.3810721884744,557.6967448438293,0.5647059082984924/0.4431372582912445/0.3450980484485626,354,,
true,746,804.8298811690328,450.32307184328954,0.0470588244497776/0.9686274528503418/0.027450980618596077,778,,
true,747,840.7296337630927,556.870816482327,0.10196078568696976/0.1921568661928177/0.06666667014360428,388,,
true,748,1021.1115792484879,297.41518839881854,0.6392157077789307/0.6039215922355652/0.6470588445663452,278,,
true,749,1001.0284036829343,395.28681583390335,0.9215686321258545/0.8745098114013672/0.7607843279838562,561,,
true,750,983.8919159030108,183.6803633354849,0.2235294133424759/0.12941177189350128/0.09019608050584793,260,,
true,751,809.433512563186,568.621804443248,0.7607843279838562/0.6901960968971252/0.6941176652908325,151,,
true,752,915.6010323131026,161.55403004147058,0.7411764860153198/0.6745098233222961/0.7176470756530762,422,,
true,753,1082.39314099383,209.67388682966856,0.9215686321258545/0.6117647290229797/0.5490196347236633,279,,
true,754,1061.6237697135261,163.069474197371,0.729411780834198/0.8274509906768799/0.7882353067398071,280,,
true,755,775.1087193079654,390.7746777757278,0.37254902720451355/0.2705882489681244/0.10196078568696976,281,,
true,756,799.3622024906165,495.63330434144007,0.3843137323856354/0.364705890417099/0.16470588743686676,282,,
true,757,1049.9746434493497,211.2608711250329,0.5215686559677124/0.30980393290519714/0.48235294222831726,283,,
true,758,568.54744468839,263.64652053882855,0.5490196347236633/0.772549033164978/0.5764706134796143,612,,
true,759,701.5062162813826,363.70638870569525,0.9529411792755127/0.26274511218070984/0.03529411926865578,624,,
true,760,1048.8130288605573,227.81808077587502,0.7882353067398071/0.7764706015586853/0.47843137383461,284,,
true,761,698.9984712665274,66.83499560133248,0.5529412031173706/0.5333333611488342/0.5490196347236633,677,,
true,762,1050.1562146101692,154.09567086861114,0.7019608020782471/0.062745101749897/0.7411764860153198,285,,
true,763,732.5356479507038,266.51619900814774,0.6745098233222961/0.20000000298023224/0.5490196347236633,257,,
true,764,1049.5606942657155,327.35826348808484,0.7921568751335144/0.019607843831181526/0.7019608020782471,54,,
true,765,841.6020639040597,99.40340645173353,0.3333333432674408/0.11372549086809158/0.2078431397676468,286,,
true,766,938.355246395938,340.15504898552166,0.8470588326454163/0.9921568632125854/0.8549019694328308,818,,
true,767,877.8832743628773,230.70889203432142,0.5215686559677124/0.7490196228027344/0.8078431487083435,529,,
true,768,750.2842848868643,483.2521142911972,0.25882354378700256/0.6039215922355652/0.47843137383461,93,,
true,769,937.8793178001242,393.2619133774063,0.30980393290519714/0.3607843220233917/0.32156863808631897,287,,
true,770,1042.5523780884287,141.65592480781726,0.3529411852359772/0.35686275362968445/0.6705882549285889,288,,
true,771,1082.7248183282675,191.86440099600125,0.6000000238418579/0.7372549176216125/0.6941176652908325,289,,
true,772,1015.7593353310197,427.7963254061344,0.13725490868091583/0.13725490868091583/0.929411768913269,290,,
true,773,1065.7764316583462,191.08823250042306,0.9137254953384399/0.11372549086809158/0.25882354378700256,291,,
true,774,774.2437645123049,607.1827386376272,0.062745101749897/0.13333334028720856/0.9725490212440491,587,,
true,775,1038.5293507887761,163.90238712477125,0.4274509847164154/0.14901961386203766/0.3490196168422699,292,,
true,776,1029.0649195904093,145.98999259828753,0.5843137502670288/0.5333333611488342/0.34117648005485535,293,,
true,777,577.3535082254855,231.8378431009361,0.6235294342041016/0.0117647061124444/0.9098039269447327,914,,
true,778,858.6167626212196,545.3673879872573,0.7176470756530762/0.9254902005195618/0.8549019694328308,699,,
true,779,993.4147033560992,282.57630594525665,0.658823549747467/0.5058823823928833/0.7450980544090271,294,,
true,-608,737.5197969795901,125.20304280499374,0.6352941393852234/0.5137255191802979/0.45490196347236633,678,,
true,-607,679.5622635037034,465.1321011325498,0.05098039284348488/0.8745098114013672/0.929411768913269,295,,
true,-609,578.6730263533759,281.1459439964291,0.5490196347236633/0.772549033164978/0.5764706134796143,612,,
true,780,676.1348874230134,407.115436487086,0.7843137383460999/0.6823529601097107/0.8784313797950745,28,,
true,781,739.9568732036856,447.5954059924305,0.13725490868091583/0.9411764740943909/0.30980393290519714,148,,
true,782,1064.9684537689643,218.51108472362688,0.027450980618596077/0.8980392217636108/0.21568627655506134,296,,
true,783,757.7734309964262,228.8634374719395,0.6039215922355652/0.5960784554481506/0.8235294222831726,474,,
true,300,895.4242608092632,736.5139891410396,0.49803921580314636/0.2235294133424759/0.364705890417099,297,,
true,784,1026.349480173938,173.47416297299415,0.529411792755127/0.686274528503418/0.6000000238418579,298,,
true,301,943.8922713437605,724.4889637346694,0.5411764979362488/0.6313725709915161/0.6745098233222961,299,,
true,785,1054.525163901337,175.83673716084454,0.8274509906768799/0.04313725605607033/0.8274509906768799,300,,
true,302,955.1846336965758,749.6346132786418,0.08235294371843338/0.9921568632125854/0.8941176533699036,301,,
true,786,1041.41393517585,397.9546840884094,0.2549019753932953/0.3764705955982208/0.2235294133424759,487,,
true,303,1003.890890942394,720.1851210676315,0.3843137323856354/0.48235294222831726/0.1411764770746231,302,,
true,787,764.0200571011944,425.18813162262086,0.32156863808631897/0.29019609093666077/0.3019607961177826,143,,
true,304,985.5757611112524,711.6982535697001,0.5568627715110779/0.41960784792900085/0.572549045085907,303,,
true,788,1002.3369559046022,236.92715324181881,0.40784314274787903/0.7921568751335144/0.6705882549285889,304,,
true,305,858.2529934795645,454.47586466261856,0.03529411926865578/0.9843137264251709/0.21568627655506134,783,,
true,789,1043.2089823878953,181.98698495248723,0.8980392217636108/0.8078431487083435/0.9137254953384399,305,,
true,-604,555.5154157052058,559.7335792670686,0.6117647290229797/0.3450980484485626/0.47058823704719543,231,,
true,306,970.8521446594033,756.8945666959535,0.9647058844566345/0.16470588743686676/0.8941176533699036,306,,
true,-603,725.5557745926815,388.5580424416057,0.27843138575553894/0.32549020648002625/0.21960784494876862,199,,
true,307,1022.6499471078483,541.0284709518244,0.01568627543747425/0.1725490242242813/0.26274511218070984,307,,
true,-606,867.9145561290499,409.5657189823531,0.3686274588108063/0.38823530077934265/0.09803921729326248,189,,
true,308,979.7362507326172,657.6647425494884,0.1921568661928177/0.5372549295425415/0.5176470875740051,308,,
true,-605,482.86114843482545,304.0460349398044,0.545098066329956/0.24313725531101227/0.33725491166114807,554,,
true,309,1001.0632851836319,735.9127929757774,0.7647058963775635/0.7176470756530762/0.8196078538894653,309,,
true,-600,438.4567776265432,345.82785968043186,0.7411764860153198/0.9803921580314636/0.6039215922355652,310,,
true,-602,409.77159254772226,396.45352764041223,0.8039215803146362/0.9882352948188782/0.09019608050584793,311,,
true,-619,359.0422082614427,470.21765379739963,0.27843138575553894/0.3529411852359772/0.3921568691730499,312,,
true,790,977.8953836661801,399.41280004329656,0.5764706134796143/0.30588236451148987/0.3529411852359772,313,,
true,791,703.2201591826135,402.6129779764728,0.3960784375667572/0.3921568691730499/0.772549033164978,314,,
true,792,1039.8315108239024,195.29510404447112,0.8745098114013672/0.6784313917160034/0.9058823585510254,315,,
true,793,754.5763474489461,328.0784383582344,0.8901960849761963/0.14901961386203766/0.05882352963089943,316,,
true,310,760.2805905200573,435.7488934162498,0.27450981736183167/0.0941176488995552/0.3803921639919281,317,,
true,794,819.509510009615,385.5296648539369,0.7764706015586853/0.8823529481887817/0.18431372940540314,567,,
true,311,994.5503910158582,661.7435637187402,0.2235294133424759/0.5333333611488342/0.3019607961177826,318,,
true,795,689.089975971207,280.46204891778314,0.545098066329956/0.43529412150382996/0.23529411852359772,67,,
true,312,913.499187699582,393.7892773772651,0.95686274766922/0.40392157435417175/0.24705882370471954,486,,
true,796,863.0730258742442,719.6477641102022,0.27843138575553894/0.3686274588108063/0.3960784375667572,364,,
true,313,935.4948806811494,464.14443598646415,0.7490196228027344/0.48235294222831726/0.3686274588108063,319,,
true,797,1079.4681921529473,370.98906951470354,0.3450980484485626/0.3803921639919281/0.5254902243614197,543,,
true,314,795.4555019650124,211.40705106338294,0.9529411792755127/0.2078431397676468/0.03921568766236305,255,,
true,798,806.3489553705232,428.3465528382977,0.4745098054409027/0.6196078658103943/0.43529412150382996,621,,
true,315,702.0546665754773,488.6773724083879,0.5490196347236633/0.9176470637321472/0.6941176652908325,750,,
true,799,1019.2006736553736,225.51630124149165,0.5568627715110779/0.6000000238418579/0.5882353186607361,320,,
true,316,995.4956631532464,704.0112635178606,0.8980392217636108/0.9843137264251709/0.95686274766922,321,,
true,317,930.2521442870009,674.120131832378,0.5215686559677124/0.4313725531101227/0.4941176474094391,191,,
true,318,810.2188870472481,390.9448886847648,0.729411780834198/0.7137255072593689/0.7490196228027344,447,,
true,-617,755.9279407287661,456.51981797033096,0.49803921580314636/0.545098066329956/0.8509804010391235,2,,
true,319,974.8368188398053,483.59739568643204,0.32156863808631897/0.38823530077934265/0.6509804129600525,585,,
true,-616,474.44365820289454,412.77738847232877,0.21960784494876862/0.9921568632125854/0.9411764740943909,322,,
true,-611,959.6675953494236,670.364915106802,0.545098066329956/0.2235294133424759/0.35686275362968445,323,,
true,-610,758.2586023891795,304.5884477861578,0.9882352948188782/0.29019609093666077/0.8666666746139526,511,,
true,-1,574.0016329601877,416.6517879637042,0.7647058963775635/0.6000000238418579/0.7647058963775635,498,,
true,-2,548.5128442300479,314.282122907257,0.5137255191802979/0.3176470696926117/0.45490196347236633,83,,
true,-629,388.11398286339806,452.36085682875176,0.5803921818733215/0.7686274647712708/0.2980392277240753,324,,
true,-4,476.32902260237006,210.49964987600166,0.9490196108818054/0.6509804129600525/0.8196078538894653,325,,
true,-5,541.0341788439072,414.25029023316796,0.12156862765550613/0.32549020648002625/0.0313725508749485,36,,
true,-7,433.16239401828904,465.3211424725765,0.8627451062202454/0.7960784435272217/0.8549019694328308,326,,
true,-8,608.7074449617478,453.96344618727375,0.3764705955982208/0.054901961237192154/0.35686275362968445,558,,
true,-9,682.202243433575,370.5546453585528,0.125490203499794/0.019607843831181526/0.8784313797950745,327,,
true,320,721.365889182267,244.33641380943092,0.062745101749897/0.2235294133424759/0.2235294133424759,328,,
true,321,1002.2129144226585,687.9440066996846,0.3137255012989044/0.6705882549285889/0.29411765933036804,329,,
true,-620,621.4542226205068,679.6743908865878,0.5882353186607361/0.615686297416687/0.6823529601097107,330,,
true,322,709.843415002081,638.2316551104828,0.6078431606292725/0.5764706134796143/0.7215686440467834,590,,
true,323,784.3965887395458,534.420196819564,0.7176470756530762/0.9254902005195618/0.8549019694328308,699,,
true,324,1011.5352847856407,700.3989893085715,0.062745101749897/0.658823549747467/0.8196078538894653,331,,
true,325,980.7632436686383,433.20398606797215,0.24705882370471954/0.9411764740943909/1.0,516,,
true,326,737.0149606155985,430.47600336303896,0.40392157435417175/0.4431372582912445/0.5372549295425415,630,,
true,327,1013.4108129325498,677.5769271250506,0.1411764770746231/0.9764705896377563/0.24313725531101227,332,,
true,-626,452.12095804041905,270.0973526368382,0.9254902005195618/0.8901960849761963/0.2705882489681244,670,,
true,328,982.3708510313583,693.4039258973473,0.4901960790157318/0.4274509847164154/0.1764705926179886,333,,
true,-625,682.3059649259732,513.6492137163605,0.8549019694328308/0.47843137383461/0.5372549295425415,197,,
true,329,782.7848863823225,445.87996320044596,0.40392157435417175/0.46666666865348816/0.5960784554481506,477,,
true,-628,758.3435789064762,538.2118173230206,0.6039215922355652/0.41960784792900085/0.3607843220233917,334,,
true,-627,391.4764107469953,368.9407319109418,0.7254902124404907/0.9450980424880981/0.7764706015586853,188,,
true,-622,756.0329961240797,432.19089338242657,0.9215686321258545/0.07450980693101883/0.9490196108818054,367,,
true,-621,758.6543535584477,401.0211117175185,0.6235294342041016/0.8666666746139526/0.686274528503418,335,,
true,-624,354.4840833116731,447.49096469023317,0.9333333373069763/0.9529411792755127/0.772549033164978,336,,
true,-623,497.62745752911604,535.1407987539006,0.9686274528503418/0.24313725531101227/0.8627451062202454,337,,
true,330,667.3078908526201,453.6187985001875,0.1725490242242813/0.40392157435417175/0.6274510025978088,948,,
true,331,715.2324759853527,454.52703659561274,0.13725490868091583/0.9411764740943909/0.30980393290519714,148,,
true,332,797.7839179060304,435.28440256370396,0.4745098054409027/0.6196078658103943/0.43529412150382996,621,,
true,-631,666.0807150229825,423.32444675775395,0.545098066329956/0.23529411852359772/0.5411764979362488,451,,
true,333,829.9279612730727,374.88310276546895,0.4941176474094391/0.3607843220233917/0.3921568691730499,338,,
true,-630,503.2970790188874,365.9537761053514,0.9411764740943909/0.9803921580314636/0.6039215922355652,853,,
true,334,755.4201611614689,419.3350341209975,0.48627451062202454/0.24705882370471954/0.25882354378700256,339,,
true,335,784.3869160801155,494.2278223255745,0.8980392217636108/0.772549033164978/0.7058823704719543,340,,
true,336,776.7634328837374,453.6897118196349,0.20000000298023224/0.615686297416687/0.6000000238418579,52,,
true,337,1034.3432125221964,675.6678399987973,0.7960784435272217/0.6705882549285889/0.9490196108818054,341,,
true,338,1017.3746849541631,717.2984426884146,0.09803921729326248/0.11764705926179886/0.9215686321258545,342,,
true,-637,756.7770177073838,330.2962308985407,0.8901960849761963/0.14901961386203766/0.05882352963089943,316,,
true,339,902.2141680955312,731.780216824013,0.49803921580314636/0.2235294133424759/0.364705890417099,297,,
true,-636,367.88940772313657,456.1814763681358,0.4431372582912445/0.0/0.2862745225429535,343,,
true,-639,785.6945745666501,423.53258286083786,0.8941176533699036/0.9450980424880981/0.8470588326454163,65,,
true,-638,591.3117567728096,428.4907541607166,0.572549045085907/0.5333333611488342/0.2235294133424759,344,,
true,-633,358.12862153148114,429.82096869666304,0.46666666865348816/0.47843137383461/0.545098066329956,345,,
true,-632,517.0025606725308,395.93858466467134,0.3019607961177826/0.0941176488995552/0.9686274528503418,890,,
true,-635,741.9633955408256,373.17531441022413,0.6745098233222961/0.20000000298023224/0.5490196347236633,257,,
true,-634,750.9356180432801,397.5000036579347,0.42352941632270813/0.42352941632270813/0.0941176488995552,435,,
true,340,1027.948573805445,710.1274839371798,0.929411768913269/0.9372549057006836/0.9058823585510254,346,,
true,341,1032.2695265924933,655.9189592578598,0.9215686321258545/0.8823529481887817/0.2235294133424759,347,,
true,-640,873.4917182223236,328.9386282885498,0.6039215922355652/0.729411780834198/0.6431372761726379,713,,
true,342,678.3176538118491,599.1799415075918,0.6980392336845398/0.6549019813537598/0.062745101749897,121,,
true,343,761.357946464065,537.9912731110664,0.6039215922355652/0.41960784792900085/0.3607843220233917,334,,
true,344,835.6349577673436,391.02782696073734,0.4941176474094391/0.3607843220233917/0.3921568691730499,338,,
true,-641,665.2330270523365,473.4316630997308,0.30980393290519714/0.29019609093666077/0.24313725531101227,348,,
true,345,706.6509758852621,196.30476644025617,0.7411764860153198/0.5686274766921997/0.9607843160629272,146,,
true,346,1025.2401327311354,630.3634245281623,0.24313725531101227/0.29019609093666077/0.37254902720451355,349,,
true,347,1040.8937158909594,699.369296224787,0.7960784435272217/0.5960784554481506/0.8156862854957581,350,,
true,348,631.6095059108892,329.06196718102444,0.45098039507865906/0.843137264251709/0.5137255191802979,222,,
true,349,1022.360342483968,668.5489004207986,0.7098039388656616/0.6352941393852234/0.9490196108818054,351,,
true,-648,699.7711268147605,580.8106985110709,0.21960784494876862/0.3529411852359772/0.3490196168422699,97,,
true,-647,644.0594119664557,607.6051326711538,0.529411792755127/0.12156862765550613/0.5960784554481506,789,,
true,-649,591.5748420883002,242.98547202313168,0.6235294342041016/0.0117647061124444/0.9098039269447327,914,,
true,-646,820.7560414903112,468.6223555266518,0.07450980693101883/0.24313725531101227/0.15294118225574493,936,,
true,-645,399.9751809371079,459.85161433070505,0.24313725531101227/0.027450980618596077/0.04313725605607033,352,,
true,350,532.3518674872092,694.5442699343715,0.04313725605607033/0.9411764740943909/0.2549019753932953,803,,
true,351,761.5586171235323,424.64704388067037,0.32156863808631897/0.29019609093666077/0.3019607961177826,143,,
true,352,1004.0181836226649,646.0959732337992,0.20392157137393951/0.03921568766236305/0.06666667014360428,353,,
true,-651,722.7244010256884,423.59972923307083,0.2862745225429535/0.4274509847164154/0.2862745225429535,56,,
true,353,997.4818973584518,560.117799272778,0.5647059082984924/0.4431372582912445/0.3450980484485626,354,,
true,-650,390.7666576206364,468.2599295707463,0.364705890417099/0.7843137383460999/0.4627451002597809,355,,
true,354,775.1994756138139,552.6036324540553,0.545098066329956/0.8039215803146362/0.9764705896377563,356,,
true,-653,793.1395328786076,357.7986134943857,0.5686274766921997/0.3490196168422699/0.48627451062202454,518,,
true,355,985.8901216817179,645.8976225833079,0.9725490212440491/0.8117647171020508/0.9686274528503418,357,,
true,-652,798.4847956742439,572.7358515197999,0.7607843279838562/0.6901960968971252/0.6941176652908325,151,,
true,356,643.1952406958159,578.7871306301583,0.529411792755127/0.12156862765550613/0.5960784554481506,789,,
true,357,804.7100965526956,570.0401672660457,0.7607843279838562/0.6901960968971252/0.6941176652908325,151,,
true,358,885.1115974778186,506.6839139237213,0.3019607961177826/0.2235294133424759/0.37254902720451355,358,,
true,359,706.9613413391392,765.9000278796118,0.9647058844566345/0.95686274766922/0.8274509906768799,751,,
true,-659,386.48846635735,486.3255781471947,0.16078431904315948/0.2078431397676468/0.3803921639919281,359,,
true,-658,687.259751068786,388.6799486026141,0.6352941393852234/0.5764706134796143/0.7333333492279053,360,,
true,-655,752.0193978161863,379.1663154770193,0.6117647290229797/0.929411768913269/0.9960784316062927,361,,
true,-654,519.6778560554189,700.7704800462539,0.04313725605607033/0.9411764740943909/0.2549019753932953,803,,
true,-657,495.8963872875446,604.4550658986361,0.9176470637321472/0.8627451062202454/0.9764705896377563,362,,
true,10,823.7907733797955,652.9998240004267,0.18431372940540314/0.30588236451148987/0.2980392277240753,363,,
true,-656,526.9540516881029,346.39263140341734,0.8274509906768799/0.8235294222831726/0.12156862765550613,654,,
true,11,820.8850355391983,766.7724235799186,0.2705882489681244/0.0235294122248888/0.10196078568696976,383,,
true,12,863.0386334309221,722.8673596876254,0.27843138575553894/0.3686274588108063/0.3960784375667572,364,,
true,13,753.4008947104937,413.3623475883177,0.7921568751335144/0.6745098233222961/0.9215686321258545,648,,
true,14,451.19406343933827,665.5680199476757,0.9960784316062927/0.9882352948188782/0.125490203499794,941,,
true,15,771.0360716270629,586.3667347033495,0.7843137383460999/0.1921568661928177/0.9764705896377563,439,,
true,16,748.9725038532982,414.7065032730236,0.3137255012989044/0.12156862765550613/0.8705882430076599,245,,
true,17,785.0169993491594,625.1749390620339,0.062745101749897/0.13333334028720856/0.9725490212440491,587,,
true,18,806.0876816337616,816.2126801769093,0.6627451181411743/0.3137255012989044/0.7215686440467834,365,,
true,19,933.3275712606323,482.71961346686265,0.6313725709915161/0.38823530077934265/0.6549019813537598,109,,
true,360,983.5746485408206,589.8545403665079,0.9647058844566345/0.7568627595901489/0.06666667014360428,234,,
true,361,877.2142989782501,574.5971350096311,0.9450980424880981/0.7882353067398071/0.8156862854957581,366,,
true,362,752.8955662755689,431.790103114056,0.9215686321258545/0.07450980693101883/0.9490196108818054,367,,
true,363,1009.5948153297709,657.8489036479583,0.2705882489681244/0.0941176488995552/0.29411765933036804,368,,
true,-662,669.8535860310009,572.0454127157072,0.5058823823928833/0.3019607961177826/0.3019607961177826,411,,
true,364,1044.7919302378787,685.9681322450813,0.35686275362968445/0.3333333432674408/0.5176470875740051,369,,
true,-661,864.3752961194832,450.8410765937263,0.03529411926865578/0.9843137264251709/0.21568627655506134,783,,
true,365,1064.4951013345371,649.5793842687103,0.4117647111415863/0.3921568691730499/0.501960813999176,370,,
true,-664,688.9936247801015,418.10045598446925,0.7843137383460999/0.6823529601097107/0.8784313797950745,28,,
true,366,974.2256762118641,561.6642813516926,0.5686274766921997/0.772549033164978/0.9019607901573181,371,,
true,-663,402.21263909441495,483.65553840906006,0.7803921699523926/0.15294118225574493/0.7882353067398071,372,,
true,367,959.6481019357241,675.696301760425,0.545098066329956/0.2235294133424759/0.35686275362968445,323,,
true,368,719.470974387705,472.8867911902357,0.13725490868091583/0.9411764740943909/0.30980393290519714,148,,
true,369,738.4179164090349,459.8641748394969,0.30588236451148987/0.13333334028720856/0.05882352963089943,373,,
true,-660,747.466509353553,423.8358023082219,0.3137255012989044/0.12156862765550613/0.8705882430076599,245,,
true,-666,563.6098387677608,334.6904940749897,0.2862745225429535/0.4274509847164154/0.2862745225429535,56,,
true,-665,759.8878451594121,439.9198829584201,0.8588235378265381/0.06666667014360428/0.9686274528503418,70,,
true,20,695.9061408168469,461.5268183772907,0.2980392277240753/0.6823529601097107/0.7058823704719543,150,,
true,-668,595.6283424841388,229.47123246770482,0.6235294342041016/0.0117647061124444/0.9098039269447327,914,,
true,21,882.485028741047,667.5189318117323,0.4000000059604645/0.16078431904315948/0.16470588743686676,374,,
true,-667,376.18594235628194,472.3948855721337,0.6470588445663452/0.545098066329956/0.529411792755127,375,,
true,22,912.9608250748735,625.3719396386437,0.43921568989753723/0.3686274588108063/0.29019609093666077,947,,
true,23,951.1228262134858,705.0323877653757,0.686274528503418/0.5686274766921997/0.8352941274642944,376,,
true,24,643.6220155813257,234.01096610490282,0.09803921729326248/0.8588235378265381/0.09019608050584793,377,,
true,25,859.129818248779,786.3198126821502,0.8784313797950745/0.9137254953384399/0.04313725605607033,378,,
true,26,901.8016516433634,448.5758282676664,0.7019608020782471/0.800000011920929/0.6745098233222961,34,,
true,27,688.1916395656026,138.28151157445427,0.49803921580314636/0.9529411792755127/0.843137264251709,458,,
